settlement_id,bank_txn_id,category,expected_match
STL76481885,BTXN5143889422,exact,true
STL12059919,BTXN4102872611,exact,true
STL93652460,BTXN8270110908,exact,true
STL52501540,BTXN3323646093,exact,true
STL40532691,BTXN4207337120,exact,true
STL13885234,BTXN5492496998,exact,true
STL29538047,BTXN1773338452,exact,true
STL76795767,BTXN1614685938,exact,true
STL48605268,BTXN1678500147,exact,true
STL71315464,BTXN8925520026,exact,true
STL87149951,BTXN8298348088,exact,true
STL91390501,BTXN8495457335,exact,true
STL39394291,BTXN3734252963,exact,true
STL94322033,BTXN5464285982,exact,true
STL22097496,BTXN9201789018,exact,true
STL81249799,BTXN6001680218,exact,true
STL25457816,BTXN1323408297,exact,true
STL45495029,BTXN3304560537,exact,true
STL88458327,BTXN2595467139,exact,true
STL91883846,BTXN9861449701,exact,true
STL25659979,BTXN1600337712,exact,true
STL23044889,BTXN3308745090,exact,true
STL88831486,BTXN9381721143,exact,true
STL41690501,BTXN8969097897,exact,true
STL18126895,BTXN7004964045,exact,true
STL16788532,BTXN8674224347,exact,true
STL88703005,BTXN4735313433,exact,true
STL82506491,BTXN1749459431,exact,true
STL89034501,BTXN2390587865,exact,true
STL80610004,BTXN5567946981,exact,true
STL98436473,BTXN7534583219,exact,true
STL67213476,BTXN3946766309,exact,true
STL91644298,BTXN1637088959,exact,true
STL61124122,BTXN7573691558,exact,true
STL97874085,BTXN6218484323,exact,true
STL65833185,BTXN4133661881,exact,true
STL30486849,BTXN3036965074,exact,true
STL27463800,BTXN3389594115,exact,true
STL16904975,BTXN9454207717,exact,true
STL30767532,BTXN8115628227,exact,true
STL47388792,BTXN3465740756,exact,true
STL91737913,BTXN2148679234,exact,true
STL57113566,BTXN1026224160,exact,true
STL29042093,BTXN5173893550,exact,true
STL70887307,BTXN2464137110,exact,true
STL17061037,BTXN1668210614,exact,true
STL75184410,BTXN7902338893,exact,true
STL56328316,BTXN2846465000,exact,true
STL11031743,BTXN6172957943,exact,true
STL48848936,BTXN2409274786,exact,true
STL61030579,BTXN2521136431,exact,true
STL52018286,BTXN7767834064,exact,true
STL25458308,BTXN2739600515,exact,true
STL58567046,BTXN5673482258,exact,true
STL80325062,BTXN5632753983,exact,true
STL32566390,BTXN9917981516,exact,true
STL57123808,BTXN4500557310,exact,true
STL90852623,BTXN1323639855,exact,true
STL85764804,BTXN2357806226,exact,true
STL46866075,BTXN3540128512,exact,true
STL59491122,BTXN8867077130,exact,true
STL92545028,BTXN6946306973,exact,true
STL53154591,BTXN7893447569,exact,true
STL56095437,BTXN9952125442,exact,true
STL68978194,BTXN3619094295,exact,true
STL55414869,BTXN2437308013,exact,true
STL43822301,BTXN4750707607,exact,true
STL51638598,BTXN2683446724,exact,true
STL27152188,BTXN3260842187,exact,true
STL55866538,BTXN3088517710,exact,true
STL78140959,BTXN9752058817,exact,true
STL68743530,BTXN5482624860,exact,true
STL70254091,BTXN6322188162,exact,true
STL86560394,BTXN9523104008,exact,true
STL91156554,BTXN2073755632,exact,true
STL79244185,BTXN4655730355,exact,true
STL78901038,BTXN2878930355,exact,true
STL41645597,BTXN5645459980,exact,true
STL29602406,BTXN1590985753,exact,true
STL70210270,BTXN3642900640,exact,true
STL83659258,BTXN2817865363,exact,true
STL42002808,BTXN2963288053,exact,true
STL29270557,BTXN6545970956,exact,true
STL35140847,BTXN9957643727,exact,true
STL62405812,BTXN9045897249,exact,true
STL12179995,BTXN5585133383,exact,true
STL96274567,BTXN8281641403,exact,true
STL14963880,BTXN2260326267,exact,true
STL82884346,BTXN7328203808,exact,true
STL98010774,BTXN6720572969,exact,true
STL61894582,BTXN6097341120,exact,true
STL21087928,BTXN8417757797,exact,true
STL83212334,BTXN6556684476,exact,true
STL69849800,BTXN2830154607,exact,true
STL92523968,BTXN9581991473,exact,true
STL58762794,BTXN1133747952,exact,true
STL58607028,BTXN3436297208,exact,true
STL69584522,BTXN4277422858,exact,true
STL97182566,BTXN2196963451,exact,true
STL79490594,BTXN3412365931,exact,true
STL36867482,BTXN1526723719,exact,true
STL21783073,BTXN9532273208,exact,true
STL50259503,BTXN4656572173,exact,true
STL26288992,BTXN5231112087,exact,true
STL58438711,BTXN6879428703,exact,true
STL51512297,BTXN3469178881,exact,true
STL27224779,BTXN5150074940,exact,true
STL56442431,BTXN5633668009,exact,true
STL77454225,BTXN3753020051,exact,true
STL85647532,BTXN4709911999,exact,true
STL97393186,BTXN7752277876,exact,true
STL96155337,BTXN9403748506,exact,true
STL49920898,BTXN2947957237,exact,true
STL72336371,BTXN6171239466,exact,true
STL56354851,BTXN9484167278,exact,true
STL45899440,BTXN2931000173,exact,true
STL43322272,BTXN4875395503,exact,true
STL35479101,BTXN4277581356,exact,true
STL13110670,BTXN2033921654,exact,true
STL90197611,BTXN7316122432,exact,true
STL45496951,BTXN8419590655,exact,true
STL86541906,BTXN3412985084,exact,true
STL93650068,BTXN1510289448,exact,true
STL84870921,BTXN9327720702,exact,true
STL77119320,BTXN1172893522,exact,true
STL79703656,BTXN2962750929,exact,true
STL31810655,BTXN8913915028,exact,true
STL85554415,BTXN6582557981,exact,true
STL65907088,BTXN7801948900,exact,true
STL16892773,BTXN7801180691,exact,true
STL14237322,BTXN4008714405,exact,true
STL65426567,BTXN3965676060,exact,true
STL28533117,BTXN3227727430,exact,true
STL52111160,BTXN5108932916,exact,true
STL91883092,BTXN3079537716,exact,true
STL49945150,BTXN8607135564,exact,true
STL74398125,BTXN6469458472,exact,true
STL48983895,BTXN5475641477,exact,true
STL74300930,BTXN1919066362,exact,true
STL42542167,BTXN9807970435,exact,true
STL23494908,BTXN1590416424,exact,true
STL74082055,BTXN3794042404,exact,true
STL97550053,BTXN3465883999,exact,true
STL33593960,BTXN8886432673,exact,true
STL15028625,BTXN5334769475,exact,true
STL28012011,BTXN7305101214,exact,true
STL34991216,BTXN9650425740,exact,true
STL67405358,BTXN7508080884,exact,true
STL74082804,BTXN2065354117,exact,true
STL54241559,BTXN5344083406,exact,true
STL72464258,BTXN2317723211,exact,true
STL74180488,BTXN5952894290,exact,true
STL82144402,BTXN4545940090,exact,true
STL80532309,BTXN8317619798,exact,true
STL86866717,BTXN3304937838,exact,true
STL37568520,BTXN3099500153,exact,true
STL85686878,BTXN9837912162,exact,true
STL10404729,BTXN4203205881,exact,true
STL82633735,BTXN5269728610,exact,true
STL28176954,BTXN7100408092,exact,true
STL60418290,BTXN9934605686,exact,true
STL80980044,BTXN5203589186,exact,true
STL83074216,BTXN1986399651,exact,true
STL14324134,BTXN1067198189,exact,true
STL90233330,BTXN4746123831,exact,true
STL17575790,BTXN9561946187,exact,true
STL41796721,BTXN6244338653,exact,true
STL94019376,BTXN8210176888,exact,true
STL80392240,BTXN7083067988,exact,true
STL42342202,BTXN4647891535,exact,true
STL85482164,BTXN3276297510,exact,true
STL70369365,BTXN8933377472,exact,true
STL46032304,BTXN1312606333,exact,true
STL50693207,BTXN1065857791,exact,true
STL42560305,BTXN4022663059,exact,true
STL51395738,BTXN6418365941,exact,true
STL52980983,BTXN4927019611,exact,true
STL29585415,BTXN5364631241,exact,true
STL40872577,BTXN4579265601,exact,true
STL96126771,BTXN8471499716,exact,true
STL28784915,BTXN3097302637,exact,true
STL99686372,BTXN5322385617,exact,true
STL39356057,BTXN7467073633,exact,true
STL98487646,BTXN3095318649,exact,true
STL81057233,BTXN8396761430,exact,true
STL34060788,BTXN1639509845,exact,true
STL20605783,BTXN7038841740,exact,true
STL20820219,BTXN4262396395,exact,true
STL17531619,BTXN3734812163,exact,true
STL96557984,BTXN8663837890,exact,true
STL46385762,BTXN9909257076,exact,true
STL34072553,BTXN2350701477,exact,true
STL20326375,BTXN2285384455,exact,true
STL82553061,BTXN6719736115,exact,true
STL23111164,BTXN2877279755,exact,true
STL53805532,BTXN9717175839,exact,true
STL67961650,BTXN2632399901,exact,true
STL62294176,BTXN6655089949,exact,true
STL58307308,BTXN8564925592,exact,true
STL84757265,BTXN2752536389,exact,true
STL61705758,BTXN5347969846,exact,true
STL86767229,BTXN3238126936,exact,true
STL46024950,BTXN3117951204,exact,true
STL74992426,BTXN4361527572,exact,true
STL89699345,BTXN3648572296,exact,true
STL54589439,BTXN8998080862,exact,true
STL50323741,BTXN6157617867,exact,true
STL94946730,BTXN6336171726,exact,true
STL25285764,BTXN8418324922,exact,true
STL64914054,BTXN8185384294,exact,true
STL60598851,BTXN5612645121,exact,true
STL82062301,BTXN4927323476,exact,true
STL85594147,BTXN8527715219,exact,true
STL78541804,BTXN6244291385,exact,true
STL56300738,BTXN5285100605,exact,true
STL25578562,BTXN4135973483,exact,true
STL79942848,BTXN7369118672,exact,true
STL52803305,BTXN5583478908,exact,true
STL32059232,BTXN4180378138,exact,true
STL72015859,BTXN1792214339,exact,true
STL70340936,BTXN7838460497,exact,true
STL18397164,BTXN3479690385,exact,true
STL25294777,BTXN8999963054,exact,true
STL88786439,BTXN5785590330,exact,true
STL27978165,BTXN2345122542,exact,true
STL78561753,BTXN6963404324,exact,true
STL75319770,BTXN5294535887,exact,true
STL52222214,BTXN8911266259,exact,true
STL28325379,BTXN8099880573,exact,true
STL32448383,BTXN9945002229,exact,true
STL82156607,BTXN2239829538,exact,true
STL83782999,BTXN3193894984,exact,true
STL82751830,BTXN8382963909,exact,true
STL49957816,BTXN5433395802,exact,true
STL25755285,BTXN2017675569,exact,true
STL37775381,BTXN4459340599,exact,true
STL53440052,BTXN6551823759,exact,true
STL28198434,BTXN8669484644,exact,true
STL27809465,BTXN2072355594,exact,true
STL75694038,BTXN8011113122,exact,true
STL64069715,BTXN6880115912,exact,true
STL71532017,BTXN8289800644,exact,true
STL67665720,BTXN4542693668,exact,true
STL83458776,BTXN3482206102,exact,true
STL12185246,BTXN4683585586,exact,true
STL27705074,BTXN2296502486,exact,true
STL21062296,BTXN1710924824,exact,true
STL10145801,BTXN6211604267,exact,true
STL11246473,BTXN9624563057,exact,true
STL40728728,BTXN2645272822,exact,true
STL28405182,BTXN4755937285,exact,true
STL91915661,BTXN3791815554,exact,true
STL65258766,BTXN1933058809,exact,true
STL57182314,BTXN9432088993,exact,true
STL84275638,BTXN9056616444,exact,true
STL76422705,BTXN2657365938,exact,true
STL58465780,BTXN9306142066,exact,true
STL59044830,BTXN1313497572,exact,true
STL18115992,BTXN8589679668,exact,true
STL47241089,BTXN5654014006,exact,true
STL81993070,BTXN6698349136,exact,true
STL17772004,BTXN2050032570,exact,true
STL51512209,BTXN1754393408,exact,true
STL76627415,BTXN9388140708,exact,true
STL25845304,BTXN5421051452,exact,true
STL87396877,BTXN3695232998,exact,true
STL86086168,BTXN6011717427,exact,true
STL40655922,BTXN1011031667,exact,true
STL30144023,BTXN9741819989,exact,true
STL52940967,BTXN9924456994,exact,true
STL34071191,BTXN2721959126,exact,true
STL53929586,BTXN9960957575,exact,true
STL93579731,BTXN6336857629,exact,true
STL83357939,BTXN2052811909,exact,true
STL54965270,BTXN8118065825,exact,true
STL66346728,BTXN5281907480,exact,true
STL79760901,BTXN9141445255,exact,true
STL95525640,BTXN8816681105,exact,true
STL41778964,BTXN6547706290,exact,true
STL52688984,BTXN7239547458,exact,true
STL30858851,BTXN1453796587,exact,true
STL37868462,BTXN7235936374,exact,true
STL50831043,BTXN1173215225,exact,true
STL63183031,BTXN3205292512,exact,true
STL64276605,BTXN8965451958,exact,true
STL26301180,BTXN1051354601,exact,true
STL59961172,BTXN9950881177,exact,true
STL18653290,BTXN8069459895,exact,true
STL26445384,BTXN2979958124,exact,true
STL13957046,BTXN2832508021,exact,true
STL69862640,BTXN4794276323,exact,true
STL76960098,BTXN7660157097,exact,true
STL36770773,BTXN8358870981,exact,true
STL62127652,BTXN2161512446,exact,true
STL17863981,BTXN1685583357,exact,true
STL39448924,BTXN6963229328,exact,true
STL89398174,BTXN9711080868,exact,true
STL85579195,BTXN5073211715,exact,true
STL15095407,BTXN1387652480,exact,true
STL92427773,BTXN5855415646,exact,true
STL17993466,BTXN1094115188,exact,true
STL19735027,BTXN5728897164,exact,true
STL95800828,BTXN9420979586,exact,true
STL39962391,BTXN4498054328,exact,true
STL33851602,BTXN4130305126,exact,true
STL95851936,BTXN3429019820,exact,true
STL41943272,BTXN2372322277,exact,true
STL69945655,BTXN5343911135,exact,true
STL24500158,BTXN4094152811,exact,true
STL65568711,BTXN6921525436,exact,true
STL31831387,BTXN2938264714,exact,true
STL19959009,BTXN2468055063,exact,true
STL55358959,BTXN5428082088,exact,true
STL37588517,BTXN5185009345,exact,true
STL22873617,BTXN5508149905,exact,true
STL67392300,BTXN5671328227,exact,true
STL95656500,BTXN5646880148,exact,true
STL75645462,BTXN2138185235,exact,true
STL35042738,BTXN2914590233,exact,true
STL85731895,BTXN1264739091,exact,true
STL89151743,BTXN7539441086,exact,true
STL50111251,BTXN5634076661,exact,true
STL26143959,BTXN2928610987,exact,true
STL37101146,BTXN3693916084,exact,true
STL21680625,BTXN4751509023,exact,true
STL24178065,BTXN7059726570,exact,true
STL29307578,BTXN2725373847,exact,true
STL46048781,BTXN9147687657,exact,true
STL47627490,BTXN8914965741,exact,true
STL50329802,BTXN8841851495,exact,true
STL75023164,BTXN9019515562,exact,true
STL51758234,BTXN2732526008,exact,true
STL17734634,BTXN2071552532,exact,true
STL46772637,BTXN4964570811,exact,true
STL33834879,BTXN7662927609,exact,true
STL48261364,BTXN5412866242,exact,true
STL39709238,BTXN3780475472,exact,true
STL11194267,BTXN4439688162,exact,true
STL66882385,BTXN9141037388,exact,true
STL50553227,BTXN1439427140,exact,true
STL18568064,BTXN6484179008,exact,true
STL17620167,BTXN7872090713,exact,true
STL97966375,BTXN6564579551,exact,true
STL88252116,BTXN6110646714,exact,true
STL78090647,BTXN3397657114,exact,true
STL85031958,BTXN1383539822,exact,true
STL54468633,BTXN6891331174,exact,true
STL17204398,BTXN5600836559,exact,true
STL81113720,BTXN6576395496,exact,true
STL64920799,BTXN9532593594,exact,true
STL75441993,BTXN5237588145,exact,true
STL87346846,BTXN4283432667,exact,true
STL64142556,BTXN7345385864,exact,true
STL11889398,BTXN9126105576,exact,true
STL40368869,BTXN6773938304,exact,true
STL32417070,BTXN5491326131,exact,true
STL68205561,BTXN5275521470,exact,true
STL64142310,BTXN1082140117,exact,true
STL26530521,BTXN5455441991,exact,true
STL97720360,BTXN4591108099,exact,true
STL26588648,BTXN7645527239,exact,true
STL50415166,BTXN7529678452,exact,true
STL78663747,BTXN5800633419,exact,true
STL80215481,BTXN5179517389,exact,true
STL37876214,BTXN7359403225,exact,true
STL87061479,BTXN8168394616,exact,true
STL96481420,BTXN6287793163,exact,true
STL15294153,BTXN8955347538,exact,true
STL16159129,BTXN3779696951,exact,true
STL22475714,BTXN2471982906,exact,true
STL61769856,BTXN1716309186,exact,true
STL23920137,BTXN7832220535,exact,true
STL92055138,BTXN5856127658,exact,true
STL16170301,BTXN5566993537,exact,true
STL99904987,BTXN9045090355,exact,true
STL74683506,BTXN2653032484,exact,true
STL76549837,BTXN4734111722,exact,true
STL78038903,BTXN8057994126,exact,true
STL21813825,BTXN8973989997,exact,true
STL23776553,BTXN7027727434,exact,true
STL91094790,BTXN8033172680,exact,true
STL58767001,BTXN4544683724,exact,true
STL98203489,BTXN2943612110,exact,true
STL83509785,BTXN7536876169,exact,true
STL28850770,BTXN2757546829,exact,true
STL38935933,BTXN4356175095,exact,true
STL94992096,BTXN3528924461,exact,true
STL76951647,BTXN9608564548,exact,true
STL78227286,BTXN4909199720,exact,true
STL77660514,BTXN9080510951,exact,true
STL70779921,BTXN4456576082,exact,true
STL83525272,BTXN8991678061,exact,true
STL56344519,BTXN8030335064,exact,true
STL88222933,BTXN8934097788,exact,true
STL29505421,BTXN9817847029,exact,true
STL48468887,BTXN8230106415,exact,true
STL58141541,BTXN8791183272,exact,true
STL41889524,BTXN8284816444,exact,true
STL84104909,BTXN1231078662,exact,true
STL40272606,BTXN8076527214,exact,true
STL70238919,BTXN3931997465,exact,true
STL84705402,BTXN2134900434,exact,true
STL15360735,BTXN8137764127,exact,true
STL34678492,BTXN3235986982,exact,true
STL56896070,BTXN6720396142,exact,true
STL85341065,BTXN1037811610,exact,true
STL15352233,BTXN6673381261,exact,true
STL13315946,BTXN7208619610,exact,true
STL78973779,BTXN1412129737,exact,true
STL66936428,BTXN4589154183,exact,true
STL54522084,BTXN1162720486,exact,true
STL87170132,BTXN4528828126,exact,true
STL68119636,BTXN2358945892,exact,true
STL19742790,BTXN3159668272,exact,true
STL61192463,BTXN3837784389,exact,true
STL83245898,BTXN3723205427,exact,true
STL26540343,BTXN1179414276,exact,true
STL38418851,BTXN3201397080,exact,true
STL36082023,BTXN1492300084,exact,true
STL19041276,BTXN2076695131,exact,true
STL97976094,BTXN2007310926,exact,true
STL88405961,BTXN7729620601,exact,true
STL52038976,BTXN7168105904,exact,true
STL74418331,BTXN7282885927,exact,true
STL47663633,BTXN3313346852,exact,true
STL88100019,BTXN7781327255,exact,true
STL97766064,BTXN4329446784,exact,true
STL27969238,BTXN3192202822,exact,true
STL92414513,BTXN3938451957,exact,true
STL74894729,BTXN9328694308,exact,true
STL45481411,BTXN2586712032,exact,true
STL62088975,BTXN1199447370,exact,true
STL45341684,BTXN3448819206,exact,true
STL79345320,BTXN6375522704,exact,true
STL74707720,BTXN9618271425,exact,true
STL38389345,BTXN1645277642,fuzzy_date,true
STL65648506,BTXN8778927211,fuzzy_date,true
STL89294612,BTXN8874242713,fuzzy_date,true
STL94495485,BTXN3201784149,fuzzy_date,true
STL90444404,BTXN3738568701,fuzzy_date,true
STL74648438,BTXN1732578761,fuzzy_date,true
STL32511225,BTXN3536590481,fuzzy_date,true
STL80157128,BTXN1413599241,fuzzy_date,true
STL80067590,BTXN7101791420,fuzzy_date,true
STL61168696,BTXN3474420092,fuzzy_date,true
STL48019408,BTXN7630274264,fuzzy_date,true
STL79761254,BTXN5325865521,fuzzy_date,true
STL24305357,BTXN5959736235,fuzzy_date,true
STL63345392,BTXN4242579642,fuzzy_date,true
STL51158280,BTXN7775960117,fuzzy_date,true
STL78228715,BTXN4035639663,fuzzy_date,true
STL73306295,BTXN2869931869,fuzzy_date,true
STL63773642,BTXN7532669066,fuzzy_date,true
STL68917831,BTXN1046000830,fuzzy_date,true
STL14840043,BTXN2545071541,fuzzy_date,true
STL57395992,BTXN8171143901,fuzzy_date,true
STL85042992,BTXN6790024996,fuzzy_date,true
STL87162674,BTXN5314945131,fuzzy_date,true
STL55629449,BTXN5067400473,fuzzy_date,true
STL60610858,BTXN7713758036,fuzzy_date,true
STL88762521,BTXN4702361794,fuzzy_date,true
STL52376656,BTXN3300607428,fuzzy_date,true
STL84430642,BTXN5000316394,fuzzy_date,true
STL35523849,BTXN1857561275,fuzzy_date,true
STL43513553,BTXN2529125930,fuzzy_date,true
STL82675403,BTXN5114549022,fuzzy_date,true
STL75874779,BTXN7490269556,fuzzy_date,true
STL74199033,BTXN9729790084,fuzzy_date,true
STL26155543,BTXN7270955446,fuzzy_date,true
STL53679307,BTXN8996550604,fuzzy_date,true
STL34684475,BTXN7437168216,fuzzy_date,true
STL47531240,BTXN2935866295,fuzzy_date,true
STL46231955,BTXN4453529865,fuzzy_date,true
STL73483243,BTXN4460319291,fuzzy_date,true
STL50269906,BTXN5499877198,fuzzy_date,true
STL70378491,BTXN8492970833,fuzzy_date,true
STL12662253,BTXN2768499634,fuzzy_date,true
STL57661928,BTXN7487309853,fuzzy_date,true
STL95977279,BTXN6744039057,fuzzy_date,true
STL56120632,BTXN6275155878,fuzzy_date,true
STL65564671,BTXN1718625803,fuzzy_date,true
STL38262427,BTXN6011842297,fuzzy_date,true
STL13538638,BTXN8606102365,fuzzy_date,true
STL97890153,BTXN6969344004,fuzzy_date,true
STL80698159,BTXN4601406440,fuzzy_date,true
STL72705646,BTXN2910594463,fuzzy_date,true
STL56596140,BTXN5679598896,fuzzy_date,true
STL10012394,BTXN5880373288,fuzzy_date,true
STL50213043,BTXN9620935604,fuzzy_date,true
STL43540489,BTXN2625035499,fuzzy_date,true
STL97034430,BTXN8768773991,fuzzy_date,true
STL24811778,BTXN8030400668,fuzzy_date,true
STL53036072,BTXN1083302600,fuzzy_date,true
STL26782477,BTXN8366710477,fuzzy_date,true
STL39150491,BTXN6763471833,fuzzy_date,true
STL20767361,BTXN5087280062,fuzzy_date,true
STL35795612,BTXN1054183126,fuzzy_date,true
STL36733470,BTXN4311402472,fuzzy_date,true
STL31288466,BTXN9771121724,fuzzy_date,true
STL58375646,BTXN4811867564,fuzzy_date,true
STL47057520,BTXN3511253899,fuzzy_date,true
STL59848284,BTXN4310547909,fuzzy_date,true
STL18022882,BTXN1461243650,fuzzy_date,true
STL35899364,BTXN9681644296,fuzzy_date,true
STL68720256,BTXN7695960480,fuzzy_date,true
STL72866875,BTXN3381646593,fuzzy_date,true
STL70945449,BTXN9670335754,fuzzy_date,true
STL98354109,BTXN8812759121,fuzzy_date,true
STL65003032,BTXN8047628706,fuzzy_date,true
STL33976493,BTXN4751622928,fuzzy_date,true
STL98304696,BTXN7830290429,fuzzy_date,true
STL38016352,BTXN8111389362,fuzzy_date,true
STL84896161,BTXN9119337640,fuzzy_date,true
STL19447334,BTXN8878930685,fuzzy_date,true
STL35920053,BTXN8152161448,fuzzy_date,true
STL98252435,BTXN6891490448,fuzzy_date,true
STL83851788,BTXN6386271785,fuzzy_date,true
STL48182550,BTXN3558781873,fuzzy_date,true
STL39781129,BTXN2352505293,fuzzy_date,true
STL15064880,BTXN7272240574,fuzzy_date,true
STL44392465,BTXN8778504632,fuzzy_date,true
STL53579429,BTXN8700464894,fuzzy_date,true
STL15015930,BTXN7770086931,fuzzy_date,true
STL26178675,BTXN9639044885,fuzzy_date,true
STL53866598,BTXN1948316671,fuzzy_date,true
STL39807828,BTXN7150116885,fuzzy_date,true
STL86697457,BTXN4201103712,fuzzy_date,true
STL28102047,BTXN6145836928,fuzzy_date,true
STL19615892,BTXN7142085555,fuzzy_date,true
STL56749089,BTXN6113114506,fuzzy_date,true
STL93642093,BTXN5921252890,fuzzy_date,true
STL25082279,BTXN4176478919,fuzzy_date,true
STL70406241,BTXN3023746966,fuzzy_date,true
STL83658696,BTXN5373945362,fuzzy_date,true
STL17124981,BTXN5059502085,fuzzy_date,true
STL12560649,BTXN2660104622,fuzzy_date,true
STL75050252,BTXN3283035614,fuzzy_date,true
STL43204410,BTXN6604621025,fuzzy_date,true
STL57698045,BTXN7980313867,fuzzy_date,true
STL13954845,BTXN9371391276,fuzzy_date,true
STL61298971,BTXN3948595172,fuzzy_date,true
STL70286467,BTXN3328876246,fuzzy_date,true
STL29482024,BTXN5973777930,fuzzy_date,true
STL52627226,BTXN9473523940,fuzzy_date,true
STL35224021,BTXN1458579821,fuzzy_date,true
STL90042177,BTXN1997216402,fuzzy_date,true
STL77420864,BTXN8084842984,fuzzy_date,true
STL14325777,BTXN5161029102,fuzzy_date,true
STL18876667,BTXN7945217063,fuzzy_date,true
STL64340297,BTXN4333816842,fuzzy_date,true
STL70614013,BTXN4769980437,fuzzy_date,true
STL35481281,BTXN6545573143,fuzzy_date,true
STL79386491,BTXN4881257367,fuzzy_date,true
