settlement_id,reference_id,amount,date,status
STL87822315,RZP5217523996,45496.77,2026-07-04,settled
STL68817904,RZP5176259794,9050.07,2026-07-09,settled
STL99131477,RZP3982450134,54430.51,2026-07-12,settled
STL55888749,RZP3752718584,42693.61,2026-07-15,settled
STL17131893,RZP4236956651,41063.44,2026-07-06,settled
STL78061839,RZP1056581789,30584.21,2026-07-03,settled
STL12299586,RZP4384262215,22732.87,2026-07-03,settled
STL38633736,RZP9663744205,3958.62,2026-07-15,settled
STL78092243,RZP9331836042,51438.85,2026-07-10,settled
STL83448910,RZP5644329006,21512.65,2026-07-14,settled
STL90472677,RZP1962899942,45923.10,2026-07-09,settled
STL88184991,RZP6388374068,53586.02,2026-07-02,settled
STL58917187,RZP3127431011,67139.00,2026-07-03,settled
STL60099438,RZP3530511116,29478.88,2026-07-02,settled
STL31612402,RZP9034796944,28446.15,2026-07-04,settled
STL45021207,RZP7191696152,68840.74,2026-07-08,settled
STL92039293,RZP5386542532,53804.51,2026-07-04,settled
STL13631729,RZP1431261655,18366.70,2026-07-05,settled
STL69762583,RZP7330734943,2125.35,2026-07-03,settled
STL61600829,RZP4801089674,17952.85,2026-07-03,reversed
STL65289687,RZP1780778941,12061.78,2026-07-10,settled
STL76679409,RZP6671453942,23432.06,2026-07-07,pending
STL93297363,RZP7228098909,65866.94,2026-07-11,settled
STL74683506,RZP3655316364,32747.17,2026-07-12,settled
STL72454752,RZP4308670736,26224.29,2026-07-10,settled
STL25050502,RZP5901185070,33157.85,2026-07-09,settled
STL32020097,RZP3539201723,1607.04,2026-07-13,settled
STL22802899,RZP6629026320,11210.96,2026-07-11,settled
STL88572932,RZP6558376206,46439.09,2026-07-13,settled
STL79190320,RZP3186739367,20989.92,2026-07-10,settled
STL34244736,RZP5550969498,73475.64,2026-07-01,reversed
STL78294681,RZP4500105668,32823.57,2026-07-05,settled
STL31125070,RZP1595351227,34944.07,2026-07-14,settled
STL26165559,RZP2969408572,58062.78,2026-07-03,pending
STL55018869,RZP8467154448,10079.18,2026-07-03,settled
STL52441605,RZP3012534777,65168.24,2026-07-03,settled
STL52052448,RZP8073589247,61012.34,2026-07-12,settled
STL88445646,RZP9013930707,41321.77,2026-07-05,settled
STL82640595,RZP8169015771,45622.27,2026-07-09,pending
STL32984583,RZP5025422406,71587.40,2026-07-06,settled
STL29092024,RZP3405920871,6904.28,2026-07-05,reversed
STL51735721,RZP4707372201,9325.56,2026-07-07,settled
STL84762633,RZP9826016716,55749.38,2026-07-14,settled
STL58050555,RZP6732546435,48767.16,2026-07-02,settled
STL91742451,RZP9900251734,60792.48,2026-07-15,reversed
STL10244022,RZP3666701116,21333.72,2026-07-15,pending
STL36867482,RZP2916728422,74729.20,2026-07-05,settled
STL20399639,RZP7533932947,47192.76,2026-07-05,settled
STL33773164,RZP8452729098,22940.39,2026-07-12,settled
STL79955038,RZP1054508854,61527.30,2026-07-04,settled
STL80145361,RZP9862636308,46721.72,2026-07-10,settled
STL93587401,RZP9758687253,55253.94,2026-07-10,settled
STL85694013,RZP6578549798,63774.34,2026-07-09,settled
STL42007549,RZP8542500309,17828.86,2026-07-05,pending
STL15636488,RZP7442497323,60359.55,2026-07-04,settled
STL27301044,RZP4262492117,26015.41,2026-07-12,settled
STL79158928,RZP9808521207,832.70,2026-07-07,settled
STL63183031,RZP2407863065,7295.36,2026-07-04,settled
STL11260296,RZP7259936730,64992.37,2026-07-07,settled
STL10545084,RZP3017002887,9965.50,2026-07-12,settled
STL65766169,RZP5956268238,69982.65,2026-07-05,settled
STL60340113,RZP8412545268,45826.80,2026-07-10,settled
STL34984979,RZP7636326022,10645.71,2026-07-09,settled
STL90490408,RZP7346140217,67343.12,2026-07-11,settled
STL12203339,RZP9789500415,2085.37,2026-07-05,settled
STL71740239,RZP9142473153,27438.99,2026-07-08,settled
STL70247013,RZP5882136683,17938.30,2026-07-12,settled
STL31326892,RZP3935555796,49426.74,2026-07-06,pending
STL22702081,RZP9343431931,3310.84,2026-07-03,settled
STL53853417,RZP3441446119,58917.58,2026-07-05,settled
STL57623448,RZP6090076463,50677.66,2026-07-02,settled
STL51476044,RZP6253822091,20642.08,2026-07-12,settled
STL78607270,RZP8530183382,2641.68,2026-07-05,settled
STL42982298,RZP6933688248,73639.67,2026-07-11,settled
STL85887403,RZP8348759733,15626.64,2026-07-02,settled
STL64354093,RZP5544425118,36658.02,2026-07-10,pending
STL10655788,RZP8650926113,24678.37,2026-07-11,settled
STL98305426,RZP1049833464,48805.00,2026-07-03,settled
STL74492536,RZP3461382210,58218.75,2026-07-01,settled
STL89708841,RZP7114060331,26448.94,2026-07-06,settled
STL81025622,RZP9101876274,51792.49,2026-07-10,settled
STL61892410,RZP7657483240,16603.93,2026-07-04,settled
STL61623796,RZP7587494767,40169.35,2026-07-14,settled
STL57469942,RZP2536778950,51313.97,2026-07-11,settled
STL76465010,RZP4235480178,53857.04,2026-07-15,settled
STL13885234,RZP4747699292,33554.05,2026-07-12,settled
STL29610873,RZP6035496838,41700.92,2026-07-11,settled
STL33368852,RZP2983614385,40204.73,2026-07-15,settled
STL12059919,RZP8924383984,7928.52,2026-07-15,settled
STL81031418,RZP1936523147,5071.42,2026-07-11,settled
STL35144941,RZP2024862905,23975.88,2026-07-02,settled
STL51809384,RZP4635760449,68677.84,2026-07-07,settled
STL47329499,RZP9357475916,55574.54,2026-07-06,settled
STL81647438,RZP9549047243,8980.40,2026-07-11,settled
STL81993070,RZP9929329605,69108.90,2026-07-13,settled
STL70344041,RZP9198063642,23290.20,2026-07-01,settled
STL15738577,RZP8067214672,34082.27,2026-07-09,settled
STL88207466,RZP7392812637,44169.92,2026-07-02,settled
STL62516816,RZP5562699171,21986.47,2026-07-02,pending
STL35972388,RZP3998244245,59663.33,2026-07-05,pending
STL29858736,RZP1885973318,53901.49,2026-07-03,settled
STL27914094,RZP9349365063,69207.50,2026-07-11,settled
STL86086168,RZP7425904890,38553.25,2026-07-01,settled
STL27263070,RZP7251031733,71602.39,2026-07-08,settled
STL38473591,RZP2062090190,58306.81,2026-07-14,settled
STL31602011,RZP7870055122,27037.06,2026-07-10,settled
STL49080194,RZP8770862758,60722.57,2026-07-14,settled
STL21942232,RZP5072098082,69271.87,2026-07-11,settled
STL14169834,RZP1079279059,20659.83,2026-07-08,reversed
STL43540489,RZP6104873480,66221.07,2026-07-07,settled
STL55594483,RZP5671713293,18863.06,2026-07-12,settled
STL20318892,RZP3968050530,31908.58,2026-07-02,settled
STL73190952,RZP3685515992,72849.98,2026-07-14,settled
STL85370985,RZP7126644332,2253.11,2026-07-02,settled
STL72533168,RZP4486324021,52454.42,2026-07-13,settled
STL33137974,RZP5355048664,62512.44,2026-07-12,settled
STL40626070,RZP3856132881,11795.04,2026-07-13,settled
STL85632649,RZP4182973701,55910.98,2026-07-06,reversed
STL11781382,RZP9880633279,16818.12,2026-07-02,settled
STL84646408,RZP8110847979,61901.26,2026-07-01,settled
STL61122255,RZP1738668338,32786.11,2026-07-07,settled
STL32949623,RZP8110260862,19741.51,2026-07-03,settled
STL73909465,RZP8374206139,47203.97,2026-07-12,settled
STL64922351,RZP7984434647,15763.28,2026-07-15,settled
STL33882178,RZP9056076201,18986.32,2026-07-04,settled
STL94732636,RZP6277827439,36362.89,2026-07-07,settled
STL79425550,RZP6631565147,31871.33,2026-07-13,settled
STL77383803,RZP9996919595,14976.78,2026-07-12,settled
STL42750136,RZP8121185511,19229.62,2026-07-04,reversed
STL18169131,RZP8825173287,42625.53,2026-07-12,settled
STL58375213,RZP8938456265,73139.89,2026-07-06,reversed
STL38064890,RZP7202829235,20282.23,2026-07-01,settled
STL90213329,RZP2303848283,58839.87,2026-07-12,settled
STL10575014,RZP2673039147,32974.11,2026-07-05,settled
STL23107454,RZP6132431860,23545.09,2026-07-14,settled
STL24161873,RZP5069495876,42102.55,2026-07-09,settled
STL60565655,RZP7418981351,36266.64,2026-07-13,settled
STL57136186,RZP9020062913,47075.97,2026-07-04,settled
STL83681745,RZP2962968238,17550.65,2026-07-10,settled
STL42800911,RZP8639170637,8845.09,2026-07-03,settled
STL62778504,RZP2305567169,16747.26,2026-07-09,reversed
STL78081576,RZP1144213090,17552.29,2026-07-13,settled
STL93878124,RZP7886337533,71401.54,2026-07-07,settled
STL69849800,RZP1440654676,24930.03,2026-07-05,settled
STL24622057,RZP1034475778,7477.13,2026-07-14,settled
STL93215486,RZP7675390339,55874.36,2026-07-04,settled
STL30001486,RZP7053718697,31939.65,2026-07-02,pending
STL50625464,RZP4445256330,24636.77,2026-07-08,settled
STL58757651,RZP1285873517,25531.12,2026-07-01,settled
STL91002225,RZP5812948894,37067.96,2026-07-07,settled
STL87407425,RZP2677561737,22604.22,2026-07-07,settled
STL88920017,RZP3369710124,56277.97,2026-07-06,settled
STL55080439,RZP8209971634,29151.82,2026-07-04,reversed
STL53078648,RZP4186812559,54804.52,2026-07-13,settled
STL10655679,RZP5101650214,13658.71,2026-07-14,settled
STL98337685,RZP5100236063,24895.85,2026-07-06,settled
STL96002341,RZP3805749062,69885.45,2026-07-11,settled
STL63860348,RZP6037776655,70722.53,2026-07-08,settled
STL97503142,RZP8266647006,57263.31,2026-07-14,settled
STL95043049,RZP1530390644,54965.94,2026-07-03,settled
STL16099655,RZP4320616088,20604.58,2026-07-02,settled
STL27918554,RZP1285602192,18820.81,2026-07-02,settled
STL63396769,RZP7397434674,26917.63,2026-07-05,settled
STL45527500,RZP9259606584,62692.76,2026-07-04,settled
STL63687401,RZP6791496701,63469.85,2026-07-03,settled
STL81982433,RZP6773189899,22291.27,2026-07-03,reversed
STL60388931,RZP8860684710,63496.49,2026-07-12,settled
STL29070121,RZP2894156520,62020.74,2026-07-10,settled
STL51637850,RZP1894175359,13968.74,2026-07-04,settled
STL57483971,RZP7181883825,37852.75,2026-07-13,reversed
STL46660566,RZP2169092754,45541.73,2026-07-12,settled
STL31381637,RZP3379244771,28655.09,2026-07-12,settled
STL30889845,RZP2154459322,43833.95,2026-07-13,settled
STL69849811,RZP5002733154,43180.76,2026-07-02,settled
STL88449352,RZP2113367267,52483.77,2026-07-10,settled
STL79769395,RZP1264553898,63593.77,2026-07-06,settled
STL68942178,RZP1256143439,59550.83,2026-07-10,settled
STL62615831,RZP8889379243,15516.33,2026-07-04,settled
STL78231207,RZP3891875646,48952.20,2026-07-13,settled
STL28291935,RZP2558629876,45131.74,2026-07-01,settled
STL94401551,RZP8840542452,52950.66,2026-07-01,settled
STL82845036,RZP6559804314,45181.78,2026-07-08,settled
STL55453854,RZP3604827192,51832.89,2026-07-01,settled
STL50067637,RZP6481660359,62797.71,2026-07-07,settled
STL31693637,RZP5072532698,35607.62,2026-07-04,pending
STL38356343,RZP3779323071,27496.73,2026-07-15,settled
STL63271125,RZP2910754509,33235.40,2026-07-01,settled
STL73616007,RZP7761638457,46649.01,2026-07-12,settled
STL52980983,RZP7430757004,7846.31,2026-07-12,settled
STL79287238,RZP6950837445,43896.04,2026-07-14,settled
STL93787014,RZP1476910050,67679.83,2026-07-03,settled
STL53482264,RZP9336531604,7550.83,2026-07-06,settled
STL97330798,RZP8789514745,4421.62,2026-07-11,settled
STL23765110,RZP9380449344,63367.23,2026-07-07,settled
STL78665394,RZP5593301898,24920.64,2026-07-06,settled
STL41264011,RZP9901992480,44256.81,2026-07-11,settled
STL73759274,RZP8311292136,54436.16,2026-07-02,settled
STL60432382,RZP4283496403,9807.66,2026-07-11,settled
STL41065481,RZP5739791403,1223.21,2026-07-06,settled
STL68325416,RZP8859777395,55138.10,2026-07-07,settled
STL84226773,RZP8189674581,5502.62,2026-07-07,settled
STL78393468,RZP5481836099,1717.74,2026-07-09,settled
STL58340052,RZP6066119815,25513.11,2026-07-12,settled
STL11490904,RZP8689212949,61061.47,2026-07-04,settled
STL82698101,RZP4211641400,9996.85,2026-07-11,settled
STL56856297,RZP4081467801,45575.69,2026-07-10,settled
STL50762836,RZP3288395785,16704.10,2026-07-11,settled
STL10860877,RZP4509422588,31177.10,2026-07-14,reversed
STL35087598,RZP8640855468,36095.86,2026-07-10,reversed
STL48347907,RZP6416785515,48260.04,2026-07-06,settled
STL27089076,RZP9702567924,45343.15,2026-07-14,settled
STL66201803,RZP4759545448,35804.72,2026-07-04,settled
STL94206105,RZP1567704691,57873.76,2026-07-05,settled
STL16524247,RZP8720248706,19852.24,2026-07-14,settled
STL52972160,RZP4263011082,73391.76,2026-07-03,settled
STL35118527,RZP3427664069,38327.07,2026-07-04,reversed
STL59619278,RZP6693043471,69597.27,2026-07-07,settled
STL40094589,RZP3019952485,56302.31,2026-07-01,settled
STL90241782,RZP7533091849,30573.00,2026-07-03,settled
STL35032163,RZP7305528678,45183.51,2026-07-01,settled
STL78998246,RZP5926364167,2284.74,2026-07-04,settled
STL84502609,RZP2866917749,49864.59,2026-07-01,settled
STL23920137,RZP4119911995,73626.90,2026-07-14,settled
STL14113875,RZP8054648702,52390.54,2026-07-10,settled
STL24735742,RZP3004122832,74561.15,2026-07-11,settled
STL54254027,RZP8607985648,35138.42,2026-07-09,settled
STL13841213,RZP6212012255,27855.32,2026-07-09,settled
STL43390704,RZP3476546913,61176.24,2026-07-10,settled
STL20811695,RZP9212185911,42759.29,2026-07-01,settled
STL88961430,RZP3456727401,3696.90,2026-07-04,settled
STL27547766,RZP8240566719,12460.87,2026-07-15,settled
STL43169938,RZP3117856053,12536.35,2026-07-07,settled
STL42314255,RZP4072187789,22761.04,2026-07-03,settled
STL95756894,RZP2651164873,66539.45,2026-07-01,settled
STL44367621,RZP9879101363,33361.22,2026-07-01,settled
STL90005562,RZP6621847095,34365.56,2026-07-05,settled
STL21403835,RZP4400156805,40906.58,2026-07-14,settled
STL18022882,RZP3147136659,51602.88,2026-07-06,settled
STL41528755,RZP7641375099,15908.07,2026-07-07,settled
STL10608036,RZP5487388603,34614.06,2026-07-13,settled
STL43096758,RZP3767745994,71874.17,2026-07-07,settled
STL59152909,RZP7856858990,46889.03,2026-07-08,settled
STL12056964,RZP1935799788,64840.32,2026-07-06,settled
STL29459927,RZP3185477114,66931.35,2026-07-02,settled
STL96419192,RZP6738840177,36200.05,2026-07-09,settled
STL41910902,RZP6961916011,12247.95,2026-07-09,settled
STL80264613,RZP4738083832,50283.11,2026-07-07,settled
STL79345995,RZP5948165769,3453.74,2026-07-11,settled
STL93096530,RZP4825606167,8307.37,2026-07-03,settled
STL59475037,RZP5577420484,48436.44,2026-07-06,settled
STL53452484,RZP4264923689,25839.07,2026-07-09,settled
STL94025036,RZP5699124491,71953.02,2026-07-04,settled
STL83074216,RZP4585531525,56835.37,2026-07-05,settled
STL96955800,RZP1597025938,35254.08,2026-07-05,settled
STL62308070,RZP1093548474,8290.20,2026-07-13,settled
STL57723980,RZP7703727299,8114.62,2026-07-03,settled
STL91930786,RZP9862583795,47272.51,2026-07-08,settled
STL41211039,RZP1278014046,68209.75,2026-07-10,settled
STL45739052,RZP9791664399,74742.14,2026-07-02,pending
STL51875269,RZP5195341847,41013.12,2026-07-06,settled
STL86937135,RZP1794764136,37080.35,2026-07-01,settled
STL70254091,RZP4090596936,72734.35,2026-07-10,settled
STL30011366,RZP4959218902,47250.19,2026-07-09,settled
STL26229908,RZP5153464258,59164.55,2026-07-11,settled
STL88663706,RZP1793833723,61615.99,2026-07-13,settled
STL17453784,RZP4707754422,60216.07,2026-07-05,settled
STL80610004,RZP6043349038,4403.73,2026-07-12,settled
STL82614526,RZP2740411609,68006.44,2026-07-03,settled
STL89897419,RZP4401789737,36482.32,2026-07-01,pending
STL39566459,RZP3334942645,37372.23,2026-07-12,settled
STL30899429,RZP5321319225,71691.59,2026-07-14,pending
STL90038028,RZP8396192882,32793.64,2026-07-08,settled
STL69371178,RZP3266905854,8743.28,2026-07-15,settled
STL78424117,RZP1036608063,29169.73,2026-07-07,settled
STL73165597,RZP8999474026,8290.34,2026-07-12,pending
STL70518349,RZP5621536018,26977.51,2026-07-10,settled
STL92916171,RZP7723110101,12678.69,2026-07-13,settled
STL35476105,RZP7181372753,50847.56,2026-07-14,settled
STL65087630,RZP7180795339,16367.81,2026-07-06,settled
STL75848757,RZP2390578302,28080.06,2026-07-11,settled
STL68822422,RZP7828174742,43269.56,2026-07-09,settled
STL57194179,RZP8303498821,6027.64,2026-07-02,settled
STL56401620,RZP6677277274,1312.07,2026-07-09,settled
STL10267329,RZP7944662433,61554.69,2026-07-08,settled
STL47382608,RZP9471138744,14792.57,2026-07-06,settled
STL13524484,RZP3938159927,507.48,2026-07-15,settled
STL73588103,RZP5504481906,73769.95,2026-07-13,settled
STL57846632,RZP4575143282,42992.57,2026-07-08,settled
STL41651677,RZP5466764633,34608.45,2026-07-11,settled
STL75760062,RZP4848545089,52457.00,2026-07-10,reversed
STL54115287,RZP2156130988,62782.67,2026-07-05,settled
STL56682659,RZP6131857246,41859.45,2026-07-10,settled
STL30611126,RZP4740935247,35413.97,2026-07-14,settled
STL40672305,RZP9152644892,16618.33,2026-07-07,settled
STL90233330,RZP1885113834,8016.81,2026-07-01,settled
STL78086079,RZP3826879632,74760.68,2026-07-05,settled
STL32044652,RZP7481239891,47140.08,2026-07-01,settled
STL36175038,RZP9914042820,72027.31,2026-07-08,settled
STL28482754,RZP6413428504,21273.39,2026-07-08,settled
STL29108179,RZP2915479210,63547.70,2026-07-09,settled
STL26056315,RZP5597809923,64326.08,2026-07-05,settled
STL48250577,RZP4899249426,50207.50,2026-07-13,settled
STL24926380,RZP4330087905,68519.27,2026-07-12,settled
STL36862689,RZP5473896017,60445.37,2026-07-12,settled
STL86923540,RZP6169618627,63894.79,2026-07-10,settled
STL56657336,RZP1477329638,41509.63,2026-07-05,settled
STL40780751,RZP6198900694,40392.71,2026-07-03,settled
STL56279527,RZP9861286395,70587.44,2026-07-14,pending
STL93438630,RZP6840872609,15343.43,2026-07-05,settled
STL17624430,RZP2142446935,38155.84,2026-07-07,settled
STL37966275,RZP8362766329,62411.26,2026-07-05,pending
STL87213048,RZP8778067010,29396.35,2026-07-11,settled
STL87656343,RZP5434046660,13591.25,2026-07-02,settled
STL42677897,RZP4204948650,29239.15,2026-07-01,settled
STL19728002,RZP9129374842,16638.66,2026-07-08,settled
STL97131924,RZP7548696054,10768.09,2026-07-06,settled
STL49065941,RZP4330728529,11481.98,2026-07-05,settled
STL22475714,RZP6706554814,67142.31,2026-07-10,settled
STL77114266,RZP2896412521,2535.08,2026-07-04,settled
STL45899536,RZP2475860255,23854.41,2026-07-11,settled
STL27920690,RZP7717450830,27532.67,2026-07-15,settled
STL78618095,RZP3206652215,55114.39,2026-07-13,settled
STL44471921,RZP3021187213,4160.66,2026-07-02,settled
STL71334602,RZP6056680794,48042.11,2026-07-07,settled
STL71171357,RZP7030255424,7825.35,2026-07-15,settled
STL73702238,RZP8191527889,48033.74,2026-07-14,settled
STL34788160,RZP4191358179,1411.68,2026-07-01,settled
STL56398251,RZP3123784208,41637.77,2026-07-08,pending
STL63801036,RZP6005862628,56429.22,2026-07-07,settled
STL67325158,RZP3503447154,69398.42,2026-07-05,settled
STL57304458,RZP6523364360,64818.11,2026-07-03,settled
STL70238919,RZP3591527330,58322.93,2026-07-04,settled
STL57419763,RZP2895576580,66569.80,2026-07-14,settled
STL82592239,RZP1569708375,3713.13,2026-07-01,settled
STL38794654,RZP6221841473,56241.25,2026-07-03,settled
STL64974875,RZP6174309086,40388.28,2026-07-14,settled
STL57621822,RZP8342969717,17171.89,2026-07-12,pending
STL86502138,RZP8382101512,69221.82,2026-07-14,settled
STL45810056,RZP9292791081,60266.52,2026-07-14,settled
STL69610531,RZP1916493683,7977.31,2026-07-02,settled
STL93710220,RZP4819930945,30409.22,2026-07-05,settled
STL64142556,RZP1378134712,46278.74,2026-07-11,settled
STL69468763,RZP5558900548,11743.95,2026-07-11,settled
STL58141478,RZP6248135501,24537.55,2026-07-10,pending
STL83001397,RZP8482628550,57485.97,2026-07-07,settled
STL62305779,RZP1545564579,36550.85,2026-07-10,settled
STL41372427,RZP6015790296,57051.28,2026-07-08,settled
STL24851771,RZP8417335599,45519.15,2026-07-02,settled
STL13846977,RZP7728506417,50755.25,2026-07-13,settled
STL73921605,RZP2769753981,7372.52,2026-07-07,settled
STL69523345,RZP6484751136,40408.98,2026-07-03,settled
STL65139902,RZP6686457539,16331.44,2026-07-11,settled
STL76662806,RZP3441816160,66302.84,2026-07-01,settled
STL80394257,RZP1067320913,67732.50,2026-07-06,settled
STL84252722,RZP6947530309,44893.69,2026-07-08,settled
STL31172421,RZP4783282817,66005.63,2026-07-06,settled
STL76566782,RZP7158568902,11550.90,2026-07-08,settled
STL84275638,RZP1600566083,21134.09,2026-07-02,settled
STL98928380,RZP1549857034,23534.56,2026-07-06,settled
STL52801648,RZP2315068507,66192.54,2026-07-08,settled
STL27379520,RZP9226229353,38182.51,2026-07-12,settled
STL30877206,RZP2583465201,69459.63,2026-07-09,reversed
STL72010916,RZP3592541687,55492.93,2026-07-04,settled
STL61857193,RZP3561463935,36352.17,2026-07-05,settled
STL17113674,RZP9213240373,8517.60,2026-07-07,settled
STL45679752,RZP5025386975,25243.78,2026-07-01,settled
STL54059593,RZP1689480735,35301.16,2026-07-11,reversed
STL72320907,RZP8082349121,66850.10,2026-07-06,settled
STL52832536,RZP5431005078,2271.55,2026-07-12,settled
STL81035228,RZP5178229051,61466.31,2026-07-13,settled
STL68130665,RZP7440774698,43036.76,2026-07-11,settled
STL57253373,RZP6679981310,56494.79,2026-07-06,settled
STL85434930,RZP9812970890,45252.73,2026-07-05,settled
STL77238242,RZP9695032653,71758.46,2026-07-13,settled
STL20130392,RZP3553008988,17569.44,2026-07-07,settled
STL62022595,RZP4750051721,26509.04,2026-07-11,settled
STL94655706,RZP2143351305,43780.50,2026-07-11,settled
STL71440563,RZP3652461624,62664.80,2026-07-14,settled
STL80203823,RZP2959702178,67728.11,2026-07-12,settled
STL62666290,RZP3786572222,58295.37,2026-07-06,settled
STL53368257,RZP1560556551,25906.25,2026-07-09,settled
STL11031743,RZP8160279830,3883.59,2026-07-07,settled
STL37435603,RZP5872391496,30394.81,2026-07-02,settled
STL37582393,RZP2353784115,65712.77,2026-07-11,settled
STL76113110,RZP5190128258,18461.68,2026-07-02,settled
STL52871839,RZP7839849039,52006.43,2026-07-02,settled
STL45904728,RZP9417345785,28134.01,2026-07-06,settled
STL90617938,RZP1882835630,9432.46,2026-07-15,settled
STL43772223,RZP2907135532,22893.43,2026-07-08,settled
STL19502237,RZP2854739500,70525.26,2026-07-09,settled
STL21680625,RZP6402580787,68354.93,2026-07-15,settled
STL55124830,RZP2358097066,15487.07,2026-07-08,settled
STL62719526,RZP4871676777,50616.63,2026-07-07,settled
STL70131526,RZP7505510510,33852.33,2026-07-14,settled
STL22957438,RZP1192969175,63976.32,2026-07-03,settled
STL58422433,RZP8867719506,56333.29,2026-07-14,settled
STL93835391,RZP5899811854,34478.72,2026-07-06,settled
STL91001528,RZP1035178153,34612.48,2026-07-05,settled
STL49026419,RZP1052464667,5242.03,2026-07-02,settled
STL70107253,RZP8644078570,6300.28,2026-07-04,settled
STL51843281,RZP6107053685,9971.58,2026-07-10,settled
STL21659353,RZP6357760105,19138.39,2026-07-02,settled
STL31750910,RZP1691660882,35476.19,2026-07-13,settled
STL89699989,RZP3370788647,12161.68,2026-07-07,settled
STL72505408,RZP8207037887,2727.41,2026-07-08,settled
STL91465153,RZP5318446519,15322.88,2026-07-11,settled
STL65833185,RZP6276339732,25750.41,2026-07-08,settled
STL35524719,RZP7600216881,14372.12,2026-07-15,settled
